"iso_o","Origin","iso_d","Destination","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"MUS","Mauritius","BFA","Burkina Faso",0,1,1,0,0,0,0,0,7417.873,7417.873,7464.385,7462.965
"MAR","Morocco","BFA","Burkina Faso",0,1,1,0,1,0,0,0,2471.663,2471.663,2436.914,2429.428
"MOZ","Mozambique","BFA","Burkina Faso",0,0,0,0,0,0,0,0,5650.371,5650.371,5521.614,5513.924
"NAM","Namibia","BFA","Burkina Faso",0,0,0,0,0,0,0,0,4390.626,4390.626,4351.27,4337.897
"NER","Niger","BFA","Burkina Faso",1,1,1,0,1,0,0,1,428.1367,428.1367,825.3234,658.8453
"NGA","Nigeria","BFA","Burkina Faso",0,0,0,0,0,0,0,0,863.8292,1027.839,1032.141,990.0123
"RWA","Rwanda","BFA","Burkina Faso",0,1,1,0,0,0,0,0,3850.262,3850.262,3884.08,3880.471
"STP","Sao Tome and Principe","BFA","Burkina Faso",0,0,0,0,0,0,0,0,1637.233,1637.233,1644.485,1641.659
"SEN","Senegal","BFA","Burkina Faso",0,1,1,0,1,0,0,1,1726.903,1726.903,1622.666,1607.264
"SYC","Seychelles","BFA","Burkina Faso",0,1,1,0,0,0,0,0,6595.355,6595.355,6647.576,6645.229
"SLE","Sierra Leone","BFA","Burkina Faso",0,0,0,0,0,0,0,0,1340.966,1340.966,1216.577,1187.974
"SOM","Somalia","BFA","Burkina Faso",0,0,0,0,0,0,0,0,5307.266,5307.266,5278.877,5272.26
"ZAF","South Africa","BFA","Burkina Faso",0,0,0,0,0,0,0,0,5573.391,5332.379,5559.617,5551.137
"SDN","Sudan","BFA","Burkina Faso",0,0,0,0,0,0,0,0,3707.752,3707.752,3735.276,3699.797
"SWZ","Swaziland","BFA","Burkina Faso",0,0,0,0,0,0,0,0,5578.14,5578.14,5627.872,5626.864
"TZA","Tanzania","BFA","Burkina Faso",0,0,0,0,0,0,0,0,5010.12,4622.731,4778.824,4749.531
"TGO","Togo","BFA","Burkina Faso",1,1,1,0,1,0,0,0,762.0836,762.0836,683.7202,632.7242
"TUN","Tunisia","BFA","Burkina Faso",0,1,0,0,1,0,0,0,2974.062,2974.062,2929.728,2920.667
"UGA","Uganda","BFA","Burkina Faso",0,0,0,0,0,0,0,0,4009.75,4009.75,4031.344,4025.27
"ZMB","Zambia","BFA","Burkina Faso",0,0,0,0,0,0,0,0,4521.548,4521.548,4472.056,4467.336
"ZWE","ZImbabwe","BFA","Burkina Faso",0,0,0,0,0,0,0,0,4918.341,4918.341,4951.431,4948.881
"DZA","Algeria","BDI","Burundi",0,1,1,0,0,0,0,0,5239.888,5239.888,5165.023,5160.203
"AGO","Angola","BDI","Burundi",0,0,0,0,0,0,0,0,1878.576,1878.576,1905.42,1888.743
"BEN","Benin","BDI","Burundi",0,1,1,0,0,0,0,0,3170.266,3146.213,3278.666,3276.231
"BWA","Botswana","BDI","Burundi",0,0,0,0,0,0,0,0,2407.703,2407.703,2265.744,2250.403
"BFA","Burkina Faso","BDI","Burundi",0,1,1,0,0,0,0,0,3846.391,3846.391,3919.761,3916.356
"BDI","Burundi","BDI","Burundi",0,0,0,0,0,0,0,0,62.75114,62.75114,66.62441,51.52088
"CMR","Cameroon","BDI","Burundi",0,1,1,0,0,0,0,0,2136.524,2136.524,2292.199,2286.946
"CPV","Cape Verde","BDI","Burundi",0,0,0,0,0,0,0,0,6165.723,6165.723,6277.545,6275.837
"CAF","Central African Republic","BDI","Burundi",0,1,1,0,0,0,0,0,1469.692,1469.692,1554.957,1537.864
"TCD","Chad","BDI","Burundi",0,1,0,0,0,0,0,0,2345.846,2345.846,2206.292,2190.033
"COM","Comoros","BDI","Burundi",0,1,1,0,0,0,0,0,1793.933,1793.933,1822.22,1819.088
"COG","Congo Republic","BDI","Burundi",0,1,1,0,0,0,0,0,1566.957,1566.957,1727.978,1710.547
"CIV","Cote d'ivoire","BDI","Burundi",0,1,1,0,0,0,0,0,3829.791,4007.385,3952.579,3947.962
"DJI","Djibouti","BDI","Burundi",0,1,1,0,0,0,0,0,2262.605,2262.605,2230.794,2229.985
"EGY","Egypt","BDI","Burundi",0,0,0,0,0,0,0,0,3724.939,3724.939,3720.649,3714.488
"GNQ","Equatorial Guinea","BDI","Burundi",0,1,0,0,0,0,0,0,2415.56,2415.56,2346.155,2340.365
"ERI","Eritrea","BDI","Burundi",0,0,0,0,0,0,0,0,2332.992,2332.992,2315.38,2314.544
"ETH","Ethiopia","BDI","Burundi",0,0,0,0,0,0,0,0,1739.121,1739.121,1748.314,1732.428
"GAB","Gabon","BDI","Burundi",0,1,1,0,0,0,0,0,2252.701,2252.701,2214.516,2201.913
"GMB","Gambia","BDI","Burundi",0,0,0,0,0,0,0,0,5410.742,5410.742,5408.591,5407.29
"GHA","Ghana","BDI","Burundi",0,0,0,0,0,0,0,0,3433.352,3433.352,3539.39,3536.04
"GIN","Guinea","BDI","Burundi",0,1,1,0,0,0,0,0,5195.579,5195.579,4917.471,4910.683
"GNB","Guinea-Bissau","BDI","Burundi",0,0,0,0,0,0,0,0,5256.057,5256.057,5270.134,5269.636
"KEN","Kenya","BDI","Burundi",0,0,0,0,0,0,0,0,867.4281,867.4281,877.5054,852.7606
"LSO","Lesotho","BDI","Burundi",0,0,0,0,0,0,0,0,2894.7,2894.7,2907.944,2906.844
"LBR","Liberia","BDI","Burundi",0,0,0,0,0,0,0,0,4583.263,4583.263,4567.828,4565.129
"LBY","Libya","BDI","Burundi",0,0,0,0,0,0,0,0,4365.932,4365.932,4215.535,4206.444
"MDG","Madagascar","BDI","Burundi",0,1,1,0,0,0,0,0,2625.146,2625.146,2637.587,2629.501
"MWI","Malawi","BDI","Burundi",0,0,0,0,0,0,0,0,1279.164,1279.164,1342.679,1315.258
"MLI","Mali","BDI","Burundi",0,1,0,0,0,0,0,0,4492.959,4492.959,4462.157,4453.395
"MRT","Mauritania","BDI","Burundi",0,0,0,0,0,0,0,0,5511.843,5511.843,5433.419,5421.979
"MUS","Mauritius","BDI","Burundi",0,1,1,0,0,0,0,0,3583.502,3583.502,3563.77,3563.413
"MAR","Morocco","BDI","Burundi",0,1,1,0,0,0,0,0,5629.51,5629.51,5612.109,5610.596
"MOZ","Mozambique","BDI","Burundi",0,0,0,0,0,0,0,0,2539.452,2539.452,2098.018,2012.573
"NAM","Namibia","BDI","Burundi",0,0,0,0,0,0,0,0,2510.536,2510.536,2483.108,2447.911
"NER","Niger","BDI","Burundi",0,1,1,0,0,0,0,0,3547.353,3547.353,3346.106,3325.511
"NGA","Nigeria","BDI","Burundi",0,0,0,0,0,0,0,0,3073.257,2825.86,2961.624,2949.421
"RWA","Rwanda","BDI","Burundi",1,1,1,0,1,0,0,1,180.006,180.006,162.1818,146.986
"STP","Sao Tome and Principe","BDI","Burundi",0,0,0,0,0,0,0,0,2545.129,2545.129,2585.387,2584.715
"SEN","Senegal","BDI","Burundi",0,1,1,0,0,0,0,0,5531.714,5531.714,5506.097,5504.28
"SYC","Seychelles","BDI","Burundi",0,1,1,0,0,0,0,0,2906.62,2906.62,2873.488,2872.941
"SLE","Sierra Leone","BDI","Burundi",0,0,0,0,0,0,0,0,4908.764,4908.764,4868.49,4866.177
"SOM","Somalia","BDI","Burundi",0,0,0,0,0,0,0,0,1882.247,1882.247,1894.609,1861.582
"ZAF","South Africa","BDI","Burundi",0,0,0,0,0,0,0,0,3583.374,2491.78,2902.88,2847.746
"SDN","Sudan","BDI","Burundi",0,0,0,0,0,0,0,0,2135.014,2135.014,2054.653,2005.309
"SWZ","Swaziland","BDI","Burundi",0,0,0,0,0,0,0,0,2563.51,2563.51,2580.002,2579.217
"TZA","Tanzania","BDI","Burundi",1,0,0,0,0,0,0,1,1172.489,777.6951,893.7339,687.5458
"TGO","Togo","BDI","Burundi",0,1,1,0,0,0,0,0,3284.228,3284.228,3372.713,3370.499
"TUN","Tunisia","BDI","Burundi",0,1,0,0,0,0,0,0,4892.845,4892.845,4812.882,4809.499
"UGA","Uganda","BDI","Burundi",0,0,0,0,0,0,0,0,549.2128,549.2128,555.0759,526.8893
"ZMB","Zambia","BDI","Burundi",0,0,0,0,0,0,0,0,1351.626,1351.626,1222.623,1187.354
"ZWE","ZImbabwe","BDI","Burundi",0,0,0,0,0,0,0,0,1621.191,1621.191,1708.347,1700.318
"DZA","Algeria","CMR","Cameroon",0,1,1,0,1,0,0,0,3772.921,3772.921,3470.087,3446.435
"AGO","Angola","CMR","Cameroon",0,0,0,0,0,0,0,0,1424.688,1424.688,1787.591,1716.957
"BEN","Benin","CMR","Cameroon",0,1,1,0,1,0,0,0,1037.146,1011.893,1091.019,1055.39
"BWA","Botswana","CMR","Cameroon",0,1,1,0,0,0,0,0,3543.866,3543.866,3640.696,3620.981
"BFA","Burkina Faso","CMR","Cameroon",0,1,1,0,1,0,0,0,1731.331,1731.331,1690.41,1675.435
"BDI","Burundi","CMR","Cameroon",0,1,1,0,0,0,0,0,2136.524,2136.524,2292.199,2286.946
"CMR","Cameroon","CMR","Cameroon",0,0,0,0,0,0,0,0,259.3478,259.3478,400.7365,134.221
"CPV","Cape Verde","CMR","Cameroon",0,0,0,0,0,0,0,0,4029.85,4029.85,4038.11,4031.795
"CAF","Central African Republic","CMR","Cameroon",1,1,1,0,1,0,0,1,790.412,790.412,868.264,810.3398
"TCD","Chad","CMR","Cameroon",1,1,0,0,1,0,0,1,1001.256,1001.256,840.1469,121.2176
"COM","Comoros","CMR","Cameroon",0,1,1,0,1,0,0,0,3915.713,3915.713,4096.154,4092.605
"COG","Congo Republic","CMR","Cameroon",1,1,1,0,1,0,0,1,990.0675,990.0675,1192.575,1133.201
"CIV","Cote d'ivoire","CMR","Cameroon",0,1,1,0,1,0,0,0,1730.951,1890.213,1809.649,1778.061
"DJI","Djibouti","CMR","Cameroon",0,1,1,0,1,0,0,0,3590.317,3590.317,3549.367,3531.862
"EGY","Egypt","CMR","Cameroon",0,0,1,0,0,0,0,0,3579.672,3579.672,3393.404,3350.196
"GNQ","Equatorial Guinea","CMR","Cameroon",1,1,1,0,0,0,0,0,301.903,301.903,460.2168,273.1535
"ERI","Eritrea","CMR","Cameroon",0,1,1,0,0,0,0,0,3258.149,3258.149,3227.502,3198.256
"ETH","Ethiopia","CMR","Cameroon",0,1,0,0,0,0,0,0,3074.591,3074.591,3066.913,3045.201
"GAB","Gabon","CMR","Cameroon",1,1,1,0,1,0,0,1,451.0077,451.0077,714.1804,586.3243
"GMB","Gambia","CMR","Cameroon",0,1,1,0,0,0,0,0,3274.433,3274.433,3175.855,3168.048
"GHA","Ghana","CMR","Cameroon",0,1,1,0,0,0,0,0,1318.796,1318.796,1382.213,1345.318
"GIN","Guinea","CMR","Cameroon",0,1,1,0,1,0,0,0,3074.167,3074.167,2718.282,2695.275
"GNB","Guinea-Bissau","CMR","Cameroon",0,0,0,0,0,0,0,0,3122.303,3122.303,3049.864,3042.128
"KEN","Kenya","CMR","Cameroon",0,1,1,0,0,0,0,0,2873.432,2873.432,2982.549,2964.206
"LSO","Lesotho","CMR","Cameroon",0,1,1,0,0,0,0,0,4066.016,4066.016,4300.174,4288.413
"LBR","Liberia","CMR","Cameroon",0,1,1,0,0,0,0,0,2485.423,2485.423,2427.875,2406.542
"LBY","Libya","CMR","Cameroon",0,0,0,0,0,0,0,0,3219.009,3219.009,2980.792,2927.192
"MDG","Madagascar","CMR","Cameroon",0,1,1,0,1,0,0,0,4682.87,4682.87,4853.462,4848.071
"MWI","Malawi","CMR","Cameroon",0,1,1,0,0,0,0,0,3161.213,3161.213,3413.75,3402.228
"MLI","Mali","CMR","Cameroon",0,1,0,0,1,0,0,0,2359.123,2359.123,2227.718,2204.962
"MRT","Mauritania","CMR","Cameroon",0,0,0,0,1,0,0,0,3389.736,3389.736,3187.165,3163.742
"MUS","Mauritius","CMR","Cameroon",0,1,1,0,0,0,0,0,5689.973,5689.973,5825.429,5823.729
"MAR","Morocco","CMR","Cameroon",0,1,1,0,1,0,0,0,3860.319,3860.319,3627.114,3616.121
"MOZ","Mozambique","CMR","Cameroon",0,0,0,0,0,0,0,0,4021.399,4021.399,3997.592,3977.121
"NAM","Namibia","CMR","Cameroon",0,1,1,0,0,0,0,0,3002.201,3002.201,3175.241,3131.608
"NER","Niger","CMR","Cameroon",0,1,1,0,1,0,0,0,1495.293,1495.293,1241.117,1186.367
"NGA","Nigeria","CMR","Cameroon",1,1,1,0,0,0,0,0,938.0098,763.3947,821.7526,722.4677
"RWA","Rwanda","CMR","Cameroon",0,1,1,0,0,0,0,0,2161.496,2161.496,2258.614,2253.195
"STP","Sao Tome and Principe","CMR","Cameroon",0,0,0,0,0,0,0,0,670.811,670.811,818.4613,711.6946
"SEN","Senegal","CMR","Cameroon",0,1,1,0,1,0,0,0,3395.313,3395.313,3266.609,3258.879
"SYC","Seychelles","CMR","Cameroon",0,1,1,0,0,0,0,0,4977.338,4977.338,5040.71,5036.886
"SLE","Sierra Leone","CMR","Cameroon",0,1,1,0,0,0,0,0,2791.564,2791.564,2689.135,2673.302
"SOM","Somalia","CMR","Cameroon",0,1,0,0,0,0,0,0,3765.784,3765.784,3747.639,3734.209
"ZAF","South Africa","CMR","Cameroon",0,1,1,0,0,0,0,0,4268.166,3753.215,4251.507,4224.1
"SDN","Sudan","CMR","Cameroon",0,0,0,0,0,0,0,0,2643.877,2643.877,2492.586,2393.799
"SWZ","Swaziland","CMR","Cameroon",0,1,0,0,0,0,0,0,3968.595,3968.595,4202.22,4193.007
"TZA","Tanzania","CMR","Cameroon",0,1,0,0,0,0,0,0,3308.428,2913.881,3146.737,3101.838
"TGO","Togo","CMR","Cameroon",0,1,1,0,1,0,0,0,1156.248,1156.248,1192.128,1157.514
"TUN","Tunisia","CMR","Cameroon",0,1,0,0,1,0,0,0,3673.425,3673.425,3354.033,3320.105
"UGA","Uganda","CMR","Cameroon",0,1,1,0,0,0,0,0,2375.223,2375.223,2427.725,2417.012
"ZMB","Zambia","CMR","Cameroon",0,1,1,0,0,0,0,0,2833.391,2833.391,2934.862,2920.355
"ZWE","ZImbabwe","CMR","Cameroon",0,1,1,0,0,0,0,0,3228.249,3228.249,3442.84,3432.8
"DZA","Algeria","CPV","Cape Verde",0,0,0,0,0,0,0,0,3580.534,3580.534,3529.579,3511.691
"AGO","Angola","CPV","Cape Verde",0,1,1,0,1,0,0,0,4839.974,4839.974,5054.01,5043.36
"BEN","Benin","CPV","Cape Verde",0,0,0,0,0,0,0,0,2995.859,3019.589,3009.29,3004.383
"BWA","Botswana","CPV","Cape Verde",0,0,0,0,0,0,0,0,6946.353,6946.353,6986.04,6981.667
"BFA","Burkina Faso","CPV","Cape Verde",0,0,0,0,0,0,0,0,2378.053,2378.053,2397.638,2387.771
"BDI","Burundi","CPV","Cape Verde",0,0,0,0,0,0,0,0,6165.723,6165.723,6277.545,6275.837
"CMR","Cameroon","CPV","Cape Verde",0,0,0,0,0,0,0,0,4029.85,4029.85,4038.11,4031.795
"CPV","Cape Verde","CPV","Cape Verde",0,0,0,0,0,0,0,0,23.88625,23.88625,151.1551,61.59886
"CAF","Central African Republic","CPV","Cape Verde",0,0,0,0,0,0,0,0,4757.679,4757.679,4798.821,4790.177
"TCD","Chad","CPV","Cape Verde",0,0,0,0,0,0,0,0,4170.383,4170.383,4384.84,4375.504
"COM","Comoros","CPV","Cape Verde",0,0,0,0,0,0,0,0,7931.313,7931.313,8070.662,8068.856
"COG","Congo Republic","CPV","Cape Verde",0,0,0,0,0,0,0,0,4773.068,4773.068,4752.853,4746.394
"CIV","Cote d'ivoire","CPV","Cape Verde",0,0,0,0,0,0,0,0,2384.485,2183.939,2377.955,2364.053
"DJI","Djibouti","CPV","Cape Verde",0,0,0,0,0,0,0,0,7204.088,7204.088,7252.116,7251.408
"EGY","Egypt","CPV","Cape Verde",0,0,0,0,0,0,0,0,5820.062,5820.062,5819.719,5818.601
"GNQ","Equatorial Guinea","CPV","Cape Verde",0,0,0,0,0,0,0,0,3751.813,3751.813,3947.117,3941.258
"ERI","Eritrea","CPV","Cape Verde",0,0,0,0,0,0,0,0,6677.533,6677.533,6777.598,6773.894
"ETH","Ethiopia","CPV","Cape Verde",0,0,0,0,0,0,0,0,6798.18,6798.18,6852.685,6849.981
"GAB","Gabon","CPV","Cape Verde",0,0,0,0,0,0,0,0,3964.701,3964.701,4136.577,4128.353
"GMB","Gambia","CPV","Cape Verde",0,0,0,0,0,0,0,0,756.4963,756.4963,873.3436,857.1395
"GHA","Ghana","CPV","Cape Verde",0,0,0,0,0,0,0,0,2748.258,2748.258,2759.049,2751.018
"GIN","Guinea","CPV","Cape Verde",0,0,0,0,0,0,0,0,1037.979,1037.979,1403.342,1379.044
"GNB","Guinea-Bissau","CPV","Cape Verde",0,1,0,0,1,0,0,1,915.0828,915.0828,1024.104,1012.504
"KEN","Kenya","CPV","Cape Verde",0,0,0,0,0,0,0,0,6879.462,6879.462,6983.596,6976.607
"LSO","Lesotho","CPV","Cape Verde",0,0,0,0,0,0,0,0,7362.177,7362.177,7488.116,7486.081
"LBR","Liberia","CPV","Cape Verde",0,0,0,0,0,0,0,0,1687.763,1687.763,1832.108,1820.56
"LBY","Libya","CPV","Cape Verde",0,0,0,0,0,0,0,0,4191.845,4191.845,4426.211,4401.293
"MDG","Madagascar","CPV","Cape Verde",0,0,0,0,0,0,0,0,8638.643,8638.643,8744.852,8742.316
"MWI","Malawi","CPV","Cape Verde",0,0,0,0,0,0,0,0,7081.418,7081.418,7254.94,7251.212
"MLI","Mali","CPV","Cape Verde",0,0,0,0,0,0,0,0,1695.378,1695.378,1850.746,1820.716
"MRT","Mauritania","CPV","Cape Verde",0,0,0,0,0,0,0,0,880.5035,880.5035,1037.248,995.8183
"MUS","Mauritius","CPV","Cape Verde",0,0,0,0,0,0,0,0,9677.821,9677.821,9772.055,9770.943
"MAR","Morocco","CPV","Cape Verde",0,0,0,0,0,0,0,0,2706.494,2706.494,2635.567,2619.531
"MOZ","Mozambique","CPV","Cape Verde",0,1,1,0,1,0,0,0,7585.961,7585.961,7654.94,7650.611
"NAM","Namibia","CPV","Cape Verde",0,0,0,0,0,0,0,0,6081.29,6081.29,6150.244,6141.547
"NER","Niger","CPV","Cape Verde",0,0,0,0,0,0,0,0,2762.9,2762.9,3136.484,3103.414
"NGA","Nigeria","CPV","Cape Verde",0,0,0,0,0,0,0,0,3092.472,3395.541,3358.392,3342.483
"RWA","Rwanda","CPV","Cape Verde",0,0,0,0,0,0,0,0,6189.04,6189.04,6254.287,6252.646
"STP","Sao Tome and Principe","CPV","Cape Verde",0,1,1,0,1,0,0,0,3705.165,3705.165,3785.452,3782.465
"SEN","Senegal","CPV","Cape Verde",0,0,0,0,0,0,0,0,651.838,651.838,785.6708,766.1828
"SYC","Seychelles","CPV","Cape Verde",0,0,0,0,0,0,0,0,8969.377,8969.377,9040.963,9040.111
"SLE","Sierra Leone","CPV","Cape Verde",0,0,0,0,0,0,0,0,1322.196,1322.196,1487.056,1473.804
"SOM","Somalia","CPV","Cape Verde",0,0,0,0,0,0,0,0,7685.123,7685.123,7656.528,7653.125
"ZAF","South Africa","CPV","Cape Verde",0,0,0,0,0,0,0,0,7023.108,7199.892,7400.328,7392.058
"SDN","Sudan","CPV","Cape Verde",0,0,0,0,0,0,0,0,5999.561,5999.561,6024.675,6008.859
"SWZ","Swaziland","CPV","Cape Verde",0,0,0,0,0,0,0,0,7482.351,7482.351,7615.145,7613.25
"TZA","Tanzania","CPV","Cape Verde",0,0,0,0,0,0,0,0,7338.046,6942.315,7138.459,7119.507
"TGO","Togo","CPV","Cape Verde",0,0,0,0,0,0,0,0,2884.799,2884.799,2912.536,2907.157
"TUN","Tunisia","CPV","Cape Verde",0,0,0,0,0,0,0,0,4128.667,4128.667,4074.783,4073.303
"UGA","Uganda","CPV","Cape Verde",0,0,0,0,0,0,0,0,6374.175,6374.175,6420.394,6417.592
"ZMB","Zambia","CPV","Cape Verde",0,0,0,0,0,0,0,0,6621.05,6621.05,6661.174,6657.587
"ZWE","ZImbabwe","CPV","Cape Verde",0,0,0,0,0,0,0,0,7006.872,7006.872,7082.322,7079.345
"AGO","Angola","CAF","Central African Republic",0,0,0,0,0,0,0,0,1586.979,1586.979,1745.579,1711.955
"BEN","Benin","CAF","Central African Republic",0,1,1,0,1,0,0,0,1797.871,1769.891,1828.214,1807.635
"BWA","Botswana","CAF","Central African Republic",0,0,0,0,0,0,0,0,3337.39,3337.39,3271.953,3258.923
"BFA","Burkina Faso","CAF","Central African Republic",0,1,1,0,1,0,0,0,2400.409,2400.409,2414.068,2394.847
"BDI","Burundi","CAF","Central African Republic",0,1,1,0,0,0,0,0,1469.692,1469.692,1554.957,1537.864
"CMR","Cameroon","CAF","Central African Republic",1,1,1,0,1,0,0,1,790.412,790.412,868.264,810.3398
"CPV","Cape Verde","CAF","Central African Republic",0,0,0,0,0,0,0,0,4757.679,4757.679,4798.821,4790.177
"CAF","Central African Republic","CAF","Central African Republic",0,0,0,0,0,0,0,0,296.8741,296.8741,256.4078,72.70745
"TCD","Chad","CAF","Central African Republic",1,1,0,0,1,0,0,1,954.1055,954.1055,785.7788,702.5127
"COM","Comoros","CAF","Central African Republic",0,1,1,0,1,0,0,0,3261.487,3261.487,3368.953,3359.539
"COG","Congo Republic","CAF","Central African Republic",1,1,1,0,1,0,0,1,1030.178,1030.178,1141.906,1080.4
"CIV","Cote d'ivoire","CAF","Central African Republic",0,1,1,0,1,0,0,0,2512.054,2660.445,2570.981,2551.84
"DJI","Djibouti","CAF","Central African Republic",0,1,1,0,1,0,0,0,2818.582,2818.582,2811.881,2797.778
"EGY","Egypt","CAF","Central African Republic",0,0,0,0,0,0,0,0,3150.346,3150.346,3097.6,3087.646
"GNQ","Equatorial Guinea","CAF","Central African Republic",0,1,0,0,0,0,0,0,1092.101,1092.101,1049.88,1011.698
"ERI","Eritrea","CAF","Central African Republic",0,0,0,0,0,0,0,0,2531.045,2531.045,2551.405,2533.514
"ETH","Ethiopia","CAF","Central African Republic",0,0,0,0,0,0,0,0,2293.438,2293.438,2312.055,2288.143
"GAB","Gabon","CAF","Central African Republic",0,1,1,0,1,0,0,1,1115.542,1115.542,1114.733,1075.334
"GMB","Gambia","CAF","Central African Republic",0,0,0,0,0,0,0,0,4001.512,4001.512,3936.558,3926.473
"GHA","Ghana","CAF","Central African Republic",0,0,0,0,0,0,0,0,2095.878,2095.878,2135.792,2115.865
"GIN","Guinea","CAF","Central African Republic",0,1,1,0,1,0,0,0,3833.809,3833.809,3486.391,3466.47
"GNB","Guinea-Bissau","CAF","Central African Republic",0,0,0,0,0,0,0,0,3862.406,3862.406,3815.441,3806.117
"KEN","Kenya","CAF","Central African Republic",0,0,0,0,0,0,0,0,2121.824,2121.824,2192.591,2157.353
"LSO","Lesotho","CAF","Central African Republic",0,0,0,0,0,0,0,0,3868.565,3868.565,3953.475,3949.909
"LBR","Liberia","CAF","Central African Republic",0,0,0,0,0,0,0,0,3262.795,3262.795,3195.97,3181.331
"LBY","Libya","CAF","Central African Republic",0,0,0,0,0,0,0,0,3206.803,3206.803,3057.517,3042.819
"MDG","Madagascar","CAF","Central African Republic",0,1,1,0,1,0,0,0,4088.432,4088.432,4174.087,4163.966
"MWI","Malawi","CAF","Central African Republic",0,0,0,0,0,0,0,0,2643.519,2643.519,2791.296,2774.384
"MLI","Mali","CAF","Central African Republic",0,1,0,0,1,0,0,0,3066.396,3066.396,2965.085,2940.116
"MRT","Mauritania","CAF","Central African Republic",0,0,0,0,1,0,0,0,4062.416,4062.416,3913.999,3889.816
"MUS","Mauritius","CAF","Central African Republic",0,1,1,0,0,0,0,0,5052.41,5052.41,5110.679,5105.377
"MAR","Morocco","CAF","Central African Republic",0,1,1,0,1,0,0,0,4221.418,4221.418,4123.878,4117.604
"MOZ","Mozambique","CAF","Central African Republic",0,0,0,0,0,0,0,0,3698.751,3698.751,3452.175,3418.952
"NAM","Namibia","CAF","Central African Republic",0,0,0,0,0,0,0,0,3004.049,3004.049,3013.972,2983.712
"NER","Niger","CAF","Central African Republic",0,1,1,0,1,0,0,0,2081.592,2081.592,1814.79,1760.637
"NGA","Nigeria","CAF","Central African Republic",0,0,0,0,0,0,0,0,1694.203,1372.741,1495.366,1444.17
"RWA","Rwanda","CAF","Central African Republic",0,1,1,0,0,0,0,0,1454.615,1454.615,1497.634,1477.698
"STP","Sao Tome and Principe","CAF","Central African Republic",0,0,0,0,0,0,0,0,1402.634,1402.634,1413.324,1389.023
"SEN","Senegal","CAF","Central African Republic",0,1,1,0,1,0,0,0,4112.797,4112.797,4022.603,4012.281
"SYC","Seychelles","CAF","Central African Republic",0,1,1,0,0,0,0,0,4218.214,4218.214,4251.544,4243.095
"SLE","Sierra Leone","CAF","Central African Republic",0,0,0,0,0,0,0,0,3556.283,3556.283,3459.578,3446.367
"SOM","Somalia","CAF","Central African Republic",0,0,0,0,0,0,0,0,2981.93,2981.93,2960.755,2941.508
"ZAF","South Africa","CAF","Central African Republic",0,0,0,0,0,0,0,0,4264.643,3508.276,3918.216,3890.233
"SDN","Sudan","CAF","Central African Republic",1,0,0,0,0,0,0,0,1965.582,1965.582,1872.122,1776.001
"SWZ","Swaziland","CAF","Central African Republic",0,0,0,0,0,0,0,0,3675.275,3675.275,3768.981,3765.166
"TZA","Tanzania","CAF","Central African Republic",0,0,0,0,0,0,0,0,2615.915,2236.196,2398.79,2330.412
"TGO","Togo","CAF","Central African Republic",0,1,1,0,1,0,0,0,1923.753,1923.753,1939.016,1919.658
"TUN","Tunisia","CAF","Central African Republic",0,1,0,0,1,0,0,0,3712.165,3712.165,3551.729,3543.046
"UGA","Uganda","CAF","Central African Republic",0,0,0,0,0,0,0,0,1616.931,1616.931,1631.685,1602.718
"ZMB","Zambia","CAF","Central African Republic",0,0,0,0,0,0,0,0,2451.927,2451.927,2409.101,2393.265
"ZWE","ZImbabwe","CAF","Central African Republic",0,0,0,0,0,0,0,0,2824.55,2824.55,2940.539,2933.351
"DZA","Algeria","CAF","Central African Republic",0,1,1,0,1,0,0,0,3947.999,3947.999,3795.384,3786.841
"DZA","Algeria","TCD","Chad",0,1,1,0,1,0,0,0,2995.308,2995.308,3059.878,3043.143
"AGO","Angola","TCD","Chad",0,0,0,0,0,0,0,0,2345.135,2345.135,2372.16,2336.726
"BEN","Benin","TCD","Chad",0,1,0,0,1,0,0,0,1511.646,1480.296,1598.426,1577.237
"BWA","Botswana","TCD","Chad",0,0,0,0,0,0,0,0,4276.94,4276.94,4007.351,3991.04
"BFA","Burkina Faso","TCD","Chad",0,1,0,0,1,0,0,0,1810.743,1810.743,2017.596,1991.843
"BDI","Burundi","TCD","Chad",0,1,0,0,0,0,0,0,2345.846,2345.846,2206.292,2190.033
"CMR","Cameroon","TCD","Chad",1,1,0,0,1,0,0,1,1001.256,1001.256,840.1469,121.2176
"CPV","Cape Verde","TCD","Chad",0,0,0,0,0,0,0,0,4170.383,4170.383,4384.84,4375.505
"CAF","Central African Republic","TCD","Chad",1,1,0,0,1,0,0,1,954.1055,954.1055,785.7788,702.5127
"TCD","Chad","TCD","Chad",0,0,0,0,0,0,0,0,426.2036,426.2036,304.7629,96.69773
"COM","Comoros","TCD","Chad",0,1,0,0,1,0,0,0,4098.99,4098.99,3986.699,3976.93
"COG","Congo Republic","TCD","Chad",0,1,0,0,1,0,0,1,1825.516,1825.516,1740.389,1703.126
"CIV","Cote d'ivoire","TCD","Chad",0,1,0,0,1,0,0,0,2223.361,2301.473,2378.521,2361.509
"DJI","Djibouti","TCD","Chad",0,1,1,0,1,0,0,0,3067.036,3067.036,2939.872,2926.896
